Index,Category,Project ID,Project Name,State,County,Electrical Area (CREZ),Latitude,Longitude,LCR Area,Technology,Subtechnology,Type,Contract Start Date,Contract End Date,Eligible for Recontr?,Product Content Category,CAISO,Bundled,Deliverability Type,PG&E,SCE,SDG&E,Other CAISO,NonCAISO,Contract Capacity,Annual Energy,Capacity Factor,Technology Index,ELCC Profile,Energy Value Profile,Losses,Degradation,Risk Adjustment,Unit Cost
267,1,PG5086,Avenal Park (Eurus),CA,Kings,Westlands,36.0042,-120.1289,,Solar PV,Fixed Tilt - 20MW+,Existing,8/5/2011,8/4/2031,1,0,1,1,1,1,0,0,0,0,6,10,0.190258752,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
268,1,PG5087,CM48 (fka Sempra Copper Mountain 1),NV,Clark,NV_SW,35.7799,-114.995,,Solar PV,Fixed Tilt - 20MW+,Existing,1/25/2011,1/31/2031,1,0,1,1,1,1,0,0,0,0,48,100,0.23782344,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
269,1,PG5088,Corcoran,CA,Kings,Westlands,36.73944,-119.5764,,Solar PV,Tracking - 20MW+,Existing,8/14/2013,8/14/2038,1,0,1,1,1,1,0,0,0,0,20,33,0.188356164,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
270,1,PG5089,Desert Center Solar Farm,CA,Riverside,Riverside East,33.8115,-115.3988,,Solar PV,Fixed Tilt - 20MW+,Existing,12/17/2014,12/16/2039,1,0,1,1,1,1,0,0,0,0,300,619,0.235540335,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
271,1,PG5090,High Plains Ranch III,CA,San Luis Obispo,Carrizo South,35.3514,-119.951944,,Solar PV,Tracking - 20MW+,Existing,12/31/2012,9/30/2038,1,0,1,1,1,1,0,0,0,0,40,112,0.319634703,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
272,1,PG5091,Kettleman Solar Project,CA,San Joaquin,Solano,38.120884,-121.133283,,Solar PV,Tracking - 20MW+,Existing,3/14/2014,3/13/2034,1,1,1,1,1,1,0,0,0,0,1,1.4,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
273,1,PG5092,Sand Drag (Eurus),CA,Kings,Westlands,36.0042,-120.1289,,Solar PV,Fixed Tilt - 20MW+,Existing,8/5/2011,8/4/2031,1,0,1,1,1,1,0,0,0,0,19,30,0.180245133,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
274,1,PG5093,Sun City Project (Eurus),CA,Kings,Westlands,36.0042,-120.1289,,Solar PV,Fixed Tilt - 20MW+,Existing,8/5/2011,8/4/2031,1,0,1,1,1,1,0,0,0,0,20,32,0.182648402,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
275,1,PG5094,Vintner Solar Project,CA,San Luis Obispo,Carrizo North,35.557158,-120.681599,,Solar PV,Tracking - 20MW+,Existing,3/6/2014,3/5/2034,1,1,1,1,1,1,0,0,0,0,1.5,2.1,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
276,1,PG5095,White River,CA,Tulare,Westlands,35.8789,-119.4556,,Solar PV,Tracking - 20MW+,Existing,6/27/2013,6/26/2038,1,0,1,1,1,1,0,0,0,0,20,33,0.188356164,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
277,1,PG5096,CM10 (fka Sempra El Dorado Solar),NV,Clark,NV_SW,35.788,-114.9985,,Solar PV,Fixed Tilt - 20MW+,Existing,1/1/2009,12/31/2028,1,0,1,1,1,1,0,0,0,0,10,23,0.262557078,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
278,1,PG5097,High Plains Ranch II,CA,San Luis Obispo,Carrizo South,35.3514,-119.951944,,Solar PV,Tracking - 20MW+,Existing,10/31/2013,10/30/2038,1,0,1,1,1,1,0,0,0,0,210,587.358196,0.319285821,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
279,1,PG5098,Topaz Solar Farm,CA,San Luis Obispo,Carrizo South,35.3795,-120.05,,Solar PV,Fixed Tilt - 20MW+,Existing,10/27/2014,10/26/2039,1,0,1,1,1,1,0,0,0,0,550,1275.125773,0.264658732,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
280,1,PG5099,CalRenew-1,CA,Fresno,Westlands,36.7578,-120.366092,,Solar PV,Fixed Tilt - 20MW+,Existing,4/30/2010,4/29/2030,1,0,1,1,1,1,0,0,0,0,5,9,0.205479452,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
281,1,PG5103,Agua Caliente Solar Project,AZ,Yuma,AZ_WE,32.9733,-113.4986,,Solar PV,Fixed Tilt - 20MW+,Existing,6/23/2014,6/22/2039,1,0,1,1,1,1,0,0,0,0,290,688,0.270823492,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
282,1,PG5111,Cloverdale Solar FSEC 1,CA,Sonoma,Sonoma County,38.772723,-123.018208,,Solar PV,Fixed Tilt - 20MW+,Existing,6/26/2014,6/25/2034,1,1,1,1,1,1,0,0,0,0,1.5,2.1,0.159817352,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
283,1,PG5115,Copper Mountain Solar 2,NV,Clark,NV_SW,35.792,-114.967,,Solar PV,Fixed Tilt - 20MW+,Existing,5/13/2015,5/12/2040,1,1,1,1,1,1,0,0,0,0,150,303,0.230593607,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
284,2,PG5116,Cuyama Solar Array,CA,Santa Barbara,Santa Barbara,34.901389,-119.5953,,Solar PV,Tracking - 20MW+,New,1/1/2019,12/31/2043,1,1,1,1,1,1,0,0,0,0,40,104,0.296803653,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,86.52619067
285,2,PG5121,Henrietta Solar,CA,Kings,Westlands,36.222,-119.806,,Solar PV,Tracking - 20MW+,New,10/1/2016,9/30/2036,1,1,1,1,1,1,0,0,0,0,100,244.41,0.279006849,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,90.02316365
286,1,PG5127,Kansas,CA,Kings,Westlands,36.247216,-119.833912,,Solar PV,Tracking - 20MW+,Existing,12/26/2014,12/31/2037,1,1,1,1,1,1,0,0,0,0,20,46.9,0.267694064,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
287,2,PG5130,Lost Hills Solar,CA,Kern,Westlands,35.62,-119.85,,Solar PV,Tracking - 20MW+,New,1/1/2019,12/31/2043,1,1,1,1,1,1,0,0,0,0,20,47,0.26826484,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,95.73110457
288,1,PG5131,North Star Solar,CA,Fresno,Westlands,36.727,-120.414,,Solar PV,Tracking - 20MW+,Existing,6/19/2015,6/18/2035,1,1,1,1,1,1,0,0,0,0,60,136,0.258751903,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
289,1,PG5147,White River Solar 2 - RAM 2,CA,Tulare,Westlands,35.89555555,-119.4555556,,Solar PV,Tracking - 20MW+,Existing,10/2/2014,10/1/2034,1,1,1,1,1,1,0,0,0,0,19.75,44,0.25432056,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
290,2,PG5150,Midway Solar Farm I,CA,Imperial,Imperial,33.1695,-115.5496,,Solar PV,Tracking - 20MW+,New,6/1/2020,5/31/2040,1,1,0,1,1,1,0,0,0,0,50,119.34,0.272465753,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,93.63104697
291,2,PG5155,RE Astoria LLC,CA,Kern,Tehachapi,34.832122,-118.479567,,Solar PV,Tracking - 20MW+,New,12/31/2016,1/2/2034,1,1,1,1,1,1,0,0,0,0,100,298.14,0.340342466,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,73.79942788
292,2,PG5156,California Flats Solar Project,CA,Monterey,Carrizo North,35.874249,-120.333445,,Solar PV,Tracking - 20MW+,New,12/1/2018,12/30/2033,1,1,1,1,1,1,0,0,0,0,150,380.71,0.289733638,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,87.22552738
293,2,PG5158,Blackwell Solar,CA,Kern,Westlands,35.62,-119.85,,Solar PV,Tracking - 20MW+,New,1/1/2019,12/31/2043,1,1,1,1,1,1,0,0,0,0,12,28,0.266362253,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,96.41489818
294,1,PG5159,West Antelope - RAM 1,CA,Los Angeles,Fairmont,34.68923,-118.3287,,Solar PV,Tracking - 20MW+,Existing,11/13/2014,2/8/2035,1,1,1,1,1,1,0,0,0,0,20,53,0.302511416,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
295,1,PG5160,Western Antelope Blue Sky Ranch A - RAM 1,CA,Los Angeles,Fairmont,34.681613,-118.324762,,Solar PV,Tracking - 20MW+,Existing,11/14/2014,2/16/2035,1,1,1,1,1,1,0,0,0,0,20,47.73,0.272431507,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
296,1,PG5161,Kent South - PV 2,CA,Kings,Westlands,36.222314,-119.909995,,Solar PV,Tracking - 20MW+,Existing,12/29/2014,2/18/2035,1,1,1,1,1,1,0,0,0,0,20,48,0.273972603,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
297,1,PG5163,Algonquin SKIC 20 Solar - PV 2,CA,Kern,Westlands,35.12,-119.248,,Solar PV,Tracking - 20MW+,Existing,4/14/2015,5/14/2035,1,1,1,1,1,1,0,0,0,0,20,47,0.26826484,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
298,1,PG5164,Alamo Solar LLC - RAM 2,CA,San Bernardino,Victorville,34.68849,-117.344138,,Solar PV,Tracking - 20MW+,Existing,5/20/2015,6/29/2035,1,1,1,1,1,1,0,0,0,0,20,49.76,0.284018265,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
299,1,PG5165,CID Solar PV Project - RAM 2,CA,Kings,Westlands,36.12968,-119.53977,,Solar PV,Tracking - 20MW+,Existing,1/20/2015,3/19/2035,1,1,1,1,1,1,0,0,0,0,19.76,49.7,0.287121254,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
300,1,PG5167,Columbia Solar Energy,CA,Contra Costa,Solano,38.019453,-121.864122,,Solar PV,Tracking - 20MW+,Existing,10/21/2015,12/9/2035,1,1,1,1,1,1,0,0,0,0,19,40.6,0.243931747,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
301,1,PG5170,Shafter Solar - RAM 3,CA,Kern,Westlands,35.448,-119.127,,Solar PV,Tracking - 20MW+,Existing,6/3/2015,7/15/2035,1,1,1,1,1,1,0,0,0,0,19.98,52.57,0.300357435,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
302,1,PG5171,Morelos Del Sol - RAM 3,CA,Kern,Westlands,35.727164,-119.898947,,Solar PV,Tracking - 20MW+,Existing,12/2/2015,1/15/2036,1,1,1,1,1,1,0,0,0,0,15,32.63,0.248325723,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
303,1,PG5172,RE Old River One - RAM 3,CA,Kern,Westlands,35.220585,-119.084259,,Solar PV,Tracking - 20MW+,Existing,12/30/2014,2/8/2035,1,1,1,1,1,1,0,0,0,0,20,51.88,0.296118721,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
304,1,PG5173,Yolo County Grassland #3,CA,Yolo,Solano,38.502135,-121.695517,,Solar PV,Tracking - 20MW+,Existing,7/1/2013,6/30/2033,1,1,1,1,1,1,0,0,0,0,1,1.4,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
305,1,PG5174,Yolo County Grassland #4,CA,Yolo,Solano,38.502135,-121.695517,,Solar PV,Tracking - 20MW+,Existing,8/5/2013,8/4/2033,1,1,1,1,1,1,0,0,0,0,1,1.4,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
306,1,PG5180,Ecos Energy - Hollister Project,CA,San Benito,San Benito County,36.85842,-121.43485,,Solar PV,Tracking - 20MW+,Existing,4/17/2015,4/16/2035,1,1,1,1,1,1,0,0,0,0,1.5,2.1,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
307,1,PG5181,Ecos Energy - Merced Solar Project,CA,Merced,Los Banos,37.265942,-120.487901,,Solar PV,Tracking - 20MW+,Existing,5/12/2015,5/11/2035,1,1,1,1,1,1,0,0,0,0,1.5,2.1,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
308,1,PG5182,Ecos Energy - Mission Solar,CA,Merced,Los Banos,37.26601,-120.487665,,Solar PV,Tracking - 20MW+,Existing,5/23/2015,5/22/2035,1,1,1,1,1,1,0,0,0,0,1.5,2.1,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
309,1,PG5184,APEX 646-460,CA,Tulare,Westlands,36.6244,-119.3033,,Solar PV,Tracking - 20MW+,Existing,1/14/2015,1/13/2035,1,1,1,1,1,1,0,0,0,0,0.75,1.1,0.167427702,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
310,1,PG5185,Fresno Cogeneration - Fresno Solar South,CA,Fresno,Westlands,36.6177,-120.099,,Solar PV,Tracking - 20MW+,Existing,10/20/2015,10/19/2035,1,1,1,1,1,1,0,0,0,0,1.5,2.1,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
311,1,PG5186,Fresno Cogeneration - Fresno Solar West,CA,Fresno,Westlands,36.6177,-120.099,,Solar PV,Tracking - 20MW+,Existing,10/20/2015,10/19/2035,1,1,1,1,1,1,0,0,0,0,1.5,2.1,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
312,1,PG5190,Greenlight - Sirius Solar Project,CA,Merced,Los Banos,37.274585,-120.305456,,Solar PV,Tracking - 20MW+,Existing,10/22/2015,10/21/2035,1,1,1,1,1,1,0,0,0,0,0.999,1.3986,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
313,2,PG5191,Greenlight - Castor Solar Project,CA,Kern,Westlands,35.211044,-119.387258,,Solar PV,Tracking - 20MW+,New,12/20/2015,12/19/2035,1,1,1,1,1,1,0,0,0,0,1.5,2.1,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,153.4158633
314,1,PG6000,Genesis Solar (Station) Energy Project,CA,Riverside,Riverside East,33.6654,-114.9987,,Solar Thermal,No Storage,Existing,3/7/2014,3/6/2039,1,0,1,1,1,1,0,0,0,0,250,524,0.239269406,6,CSP - No Storage,CSP - No Storage,0,0,1,142.2888127
315,1,PG6004,Ivanpah Unit 1,CA,San Bernadino,Mountain Pass,35.5636,-115.481111,,Solar Thermal,No Storage,Existing,1/10/2014,1/20/2039,1,0,1,1,1,1,0,0,0,0,114.46,294.88,0.294094884,6,CSP - No Storage,CSP - No Storage,0,0,1,142.2888127
316,1,PG6005,Ivanpah Unit 3,CA,San Bernadino,Mountain Pass,35.5636,-115.481111,,Solar Thermal,No Storage,Existing,1/15/2014,1/26/2039,1,0,1,1,1,1,0,0,0,0,126.1,325.92,0.295047418,6,CSP - No Storage,CSP - No Storage,0,0,1,142.2888127
317,1,PG6013,Mojave Solar Project,CA,San Bernardino,Kramer,35.01433,-117.330377,,Solar Thermal,No Storage,Existing,12/4/2014,12/3/2039,1,0,1,1,1,1,0,0,0,0,250,617.24,0.281844749,6,CSP - No Storage,CSP - No Storage,0,0,1,142.2888127
318,1,PG7001,Altamont Midway Ltd.,CA,San Joaquin,Solano,37.745234,-121.573861,,Wind,,Existing,4/16/1985,4/1/2015,1,0,1,1,1,1,0,0,0,0,48.9,13.071,0.030513769,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
319,1,PG70014,Donald R. Chenoweth,CA,Alameda,Solano,37.807684,-121.786131,,Wind,,Existing,8/2/1982,12/31/2099,1,0,1,1,1,1,0,0,0,0,0.01,0.009,0.102739726,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
320,1,PG7002,Altamont Power LLC (3-4 ),CA,Alameda,Solano,37.748358,-121.627579,,Wind,,Existing,4/11/1985,12/31/2015,1,0,1,1,1,1,0,0,0,0,4.05,10.603,0.298861266,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
321,1,PG70026,Forebay Wind LLC - Cwes,CA,San Joaquin,Solano,37.745234,-121.603399,,Wind,,Existing,1/22/1983,4/1/2015,1,0,1,1,1,1,0,0,0,0,2.1,0.537,0.029191129,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
322,1,PG7003,Altamont Power LLC (4-4),CA,Alameda,Solano,37.748358,-121.627579,,Wind,,Existing,1/1/1987,12/31/2015,1,0,1,1,1,1,0,0,0,0,19,31.554,0.189581831,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
323,1,PG70033,Tres Vaqueros Wind Farms LLC,CA,Contra Costa,Solano,37.772108,-121.739223,,Wind,,Existing,1/4/1986,12/31/2014,1,0,1,1,1,1,0,0,0,0,28,16.759,0.068325995,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
324,1,PG70037,Rising Tree Wind Farm II LLC - RAM 4,CA,Kern,Tehachapi,35.06796389,-118.2390667,,Wind,,Existing,8/7/2015,8/6/2035,1,1,1,1,1,1,0,0,0,0,19.8,68.93,0.397410175,18,Wind - Inland,Wind - Inland,0,0,1,84.04683972
325,2,PG70039,Altech III - RAM 5,CA,Riverside,Riverside East,33.892781,-116.572204,,Wind,,New,5/1/2016,4/30/2036,1,1,1,1,1,1,0,0,0,0,20,53.13,0.303253425,18,Wind - Inland,Wind - Inland,0,0,0.84,73.6753742
326,1,PG7005,Altamont Power LLC (6-4),CA,Alameda,Solano,37.748358,-121.627579,,Wind,,Existing,1/1/1987,12/31/2016,1,0,1,1,1,1,0,0,0,0,19,28.122,0.168961788,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
327,1,PG7009,Edf Renewable Windfarm V Inc. (10 MW),CA,Solano,Solano,38.142386,-121.841044,,Wind,,Existing,1/1/1990,12/31/2017,1,0,1,1,1,1,0,0,0,0,10,21.831,0.249212329,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
328,1,PG7010,Green Ridge Power LLC (100 MW - A),CA,San Joaquin,Solano,37.732985,-121.595887,,Wind,,Existing,1/1/1988,12/31/2015,1,0,1,1,1,1,0,0,0,0,43.1,80.995,0.214524468,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
329,1,PG7013,Green Ridge Power LLC (100 MW - D),CA,San Joaquin,Solano,37.706326,-121.717358,,Wind,,Existing,1/1/1991,10/31/2015,1,0,1,1,1,1,0,0,0,0,15,21.327,0.162305936,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
330,1,PG7014,Green Ridge Power LLC (110 MW),CA,Contra Costa,Solano,37.706326,-121.717358,,Wind,,Existing,1/1/1986,10/31/2015,1,0,1,1,1,1,0,0,0,0,144.1,194.704,0.15424347,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
331,1,PG7015,Green Ridge Power LLC (23.8 MW),CA,Alameda,Solano,37.706326,-121.717358,,Wind,,Existing,1/5/1987,12/31/2016,1,0,1,1,1,1,0,0,0,0,10.8,24.593,0.259946305,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
332,1,PG7017,Green Ridge Power LLC (5.9 MW),CA,San Joaquin,Solano,37.706326,-121.717358,,Wind,,Existing,3/2/1988,3/1/2018,1,0,1,1,1,1,0,0,0,0,5.9,11.209,0.216875629,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
333,1,PG7019,Edf Renewable Windfarm V Inc. (70 MW - B),CA,Solano,Solano,38.079258,-121.839386,,Wind,,Existing,1/1/1990,12/31/2017,1,0,1,1,1,1,0,0,0,0,0.7,18.687,3.047455969,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
334,1,PG7020,Edf Renewable Windfarm V Inc. (70 MW - C),CA,Solano,Solano,38.081747,-121.815128,,Wind,,Existing,1/1/1991,12/31/2018,1,0,1,1,1,1,0,0,0,0,6.5,32.728,0.574780471,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
335,1,PG7021,Edf Renewable Windfarm V Inc. (70 MW - D),CA,Solano,Solano,38.075675,-121.8122,,Wind,,Existing,1/1/1991,12/31/2018,1,0,1,1,1,1,0,0,0,0,1.5,1.516,0.115372907,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
336,1,PG7022,Green Ridge Power LLC (70 MW),CA,San Joaquin,Solano,37.706326,-121.717358,,Wind,,Existing,4/1/1987,3/31/2015,1,0,1,1,1,1,0,0,0,0,54,92.998,0.196596482,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
337,1,PG7023,International Turbine Research,CA,Merced,Santa Clara County,37.066444,-121.21862,,Wind,,Existing,6/14/1988,6/13/2018,1,0,1,1,1,1,0,0,0,0,34,24.576,0.082514102,18,Wind - Inland,Wind - Inland,0,0,1,84.04683972
338,1,PG7026,Northwind Energy,CA,Contra Costa,Solano,37.811361,-121.665455,,Wind,,Existing,1/4/1986,12/31/2014,1,0,1,1,1,1,0,0,0,0,27,13.464,0.056925419,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
339,1,PG7027,Patterson Pass Wind Farm LLC,CA,San Joaquin,Solano,37.69515,-121.590501,,Wind,,Existing,4/2/1985,3/5/2015,1,0,1,1,1,1,0,0,0,0,22,36.404,0.188895807,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
340,1,PG7028,Forebay Wind LLC - Altech,CA,San Joaquin,Solano,37.745234,-121.603399,,Wind,,Existing,1/22/1983,4/1/2015,1,0,1,1,1,1,0,0,0,0,5.76,4.146,0.082167998,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
341,1,PG7030,Forebay Wind LLC - Seawest,CA,San Joaquin,Solano,37.745234,-121.603399,,Wind,,Existing,1/22/1983,4/1/2015,1,0,1,1,1,1,0,0,0,0,0.065,0.046,0.080786793,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
342,1,PG7031,Forebay Wind LLC - Taxvest,CA,San Joaquin,Solano,37.745234,-121.603399,,Wind,,Existing,1/22/1983,4/1/2015,1,0,1,1,1,1,0,0,0,0,0.715,4.083,0.651882364,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
343,1,PG7032,Forebay Wind LLC - Viking,CA,San Joaquin,Solano,37.745234,-121.603399,,Wind,,Existing,1/22/1983,4/1/2015,1,0,1,1,1,1,0,0,0,0,1.69,1.169,0.078963011,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
344,1,PG7033,Forebay Wind LLC - Western,CA,San Joaquin,Solano,37.745234,-121.603399,,Wind,,Existing,1/22/1983,4/1/2015,1,0,1,1,1,1,0,0,0,0,2.7,1.299,0.05492136,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
345,1,PG7036,Blackspring Ridge IA,AB,Vulcan,AB_EA,50.135,-112.894,,Wind,,Existing,5/12/2014,5/11/2034,1,0,0,1,1,1,0,0,0,0,150,445,0.338660578,18,Wind - Inland,Wind - NW,0,0,1,84.04683972
346,1,PG7037,Blackspring Ridge IB,AB,Vulcan,AB_EA,50.135,-112.894,,Wind,,Existing,5/12/2014,5/11/2034,1,0,0,1,1,1,0,0,0,0,150,445,0.338660578,18,Wind - Inland,Wind - NW,0,0,1,84.04683972
347,1,PG7038,Halkirk I Wind Project,AB,County of Paintearth Number 18,AB_EC,52.2795,-112.0496,,Wind,,Existing,12/19/2012,12/18/2032,1,0,0,1,1,1,0,0,0,0,150,485,0.369101979,18,Wind - Inland,Wind - NW,0,0,1,84.04683972
348,1,PG7039,Shiloh III Wind Project,CA,Solano,Solano,38.165,-121.765,,Wind,,Existing,12/23/2011,3/8/2032,1,1,1,1,1,1,0,0,0,0,100,341,0.389269406,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
349,1,PG7040,Vasco Wind Energy Center,CA,Contra Costa,Solano,37.791267,-121.727817,,Wind,,Existing,2/10/2012,3/12/2037,1,1,1,1,1,1,0,0,0,0,78.2,211,0.308014808,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
350,1,PG7041,Coram Brodie,CA,Kern,Tehachapi,35.0625,-118.333,,Wind,,Existing,3/29/2012,6/5/2032,1,1,1,1,1,1,0,0,0,0,102,285.941,0.32001634,18,Wind - Inland,Wind - Inland,0,0,1,84.04683972
351,1,PG7042,Montezuma Wind Energy Center,CA,Solano,Solano,38.1488,-121.8132,,Wind,,Existing,1/28/2011,1/27/2036,1,0,1,1,1,1,0,0,0,0,36.8,129,0.400163788,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
352,1,PG7043,Vantage Wind Energy Center,WA,Kittitas,WA_SO,46.9567,-120.1569,,Wind,,Existing,10/4/2010,10/3/2025,1,0,0,1,1,1,0,0,0,0,90,277,0.351344495,18,Wind - Inland,Wind - NW,0,0,1,84.04683972
353,1,PG7044,Hatchet Ridge,CA,Shasta,Round Mountain,40.8692,-121.7594,,Wind,,Existing,12/14/2010,12/13/2025,1,0,1,1,1,1,0,0,0,0,103.2,303,0.335165127,18,Wind - Inland,Wind - Inland,0,0,1,84.04683972
354,1,PG7045,Klondike IIIA,OR,Sherman,WA_SO,45.5839,-120.602778,,Wind,,Existing,12/19/2008,1/31/2019,1,0,0,1,1,1,0,0,0,0,90,263.258,0.333914257,18,Wind - Inland,Wind - NW,0,0,1,84.04683972
355,1,PG7051,Klondike Wind Power Project III,OR,Sherman,WA_SO,45.5839,-120.602778,,Wind,,Existing,12/1/2007,11/30/2022,1,0,0,1,1,1,0,0,0,0,85,265,0.355895783,18,Wind - Inland,Wind - NW,0,0,1,84.04683972
356,1,PG7052,Rattlesnake Road (Arlington) Wind Power Project,OR,Gilliam,WA_SO,45.6772,-120.210833,,Wind,,Existing,12/26/2008,1/4/2024,1,0,0,1,1,1,0,0,0,0,102.9,240,0.266251315,18,Wind - Inland,Wind - NW,0,0,1,84.04683972
357,1,PG7053,Shiloh II Wind Project,CA,Solano,Solano,38.1839,-121.863056,,Wind,,Existing,2/1/2009,1/31/2029,1,0,1,1,1,1,0,0,0,0,150,426.368185,0.324481115,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
358,1,PG7054,Buena Vista,CA,Contra Costa,Solano,37.807778,-121.624722,,Wind,,Existing,4/17/2007,4/16/2017,1,0,1,1,1,1,0,0,0,0,43,108,0.286715514,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
359,1,PG7055,Shiloh I Wind Project,CA,Solano,Solano,38.126389,-121.846111,,Wind,,Existing,7/1/2006,6/30/2021,1,0,1,1,1,1,0,0,0,0,75,225,0.342465753,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
360,1,PG7056,Diablo Winds,CA,Alameda,Solano,37.758889,-121.621944,,Wind,,Existing,12/21/2004,6/30/2016,1,0,1,1,1,1,0,0,0,0,18,65,0.412227296,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
361,1,PG7069,Montezuma II Wind Energy Center,CA,Solano,Solano,38.13722,-121.8325,,Wind,,Existing,2/16/2012,3/13/2037,1,1,1,1,1,1,0,0,0,0,78.2,201,0.29341695,18,Wind - Coastal,Wind - Coastal,0,0,1,84.04683972
